Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28738860,08/22/2014 02:31:00 PM,08/23/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10460,1527 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST 172 STREET,EAST 173 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/23/2014 12:00:00 PM,03 BRONX,BRONX,1014811,243276,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.834358902069496,-73.88956061455116,"(40.834358902069496, -73.88956061455116)"
28735562,08/22/2014 01:02:00 PM,08/25/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,322 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,EAST 141 STREET,SOUTHERN BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2014 12:00:00 PM,01 BRONX,BRONX,1009511,233001,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80617369075505,-73.9087520785546,"(40.80617369075505, -73.9087520785546)"
28729632,08/21/2014 06:30:00 PM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10459,1437 BRYANT AVENUE,BRYANT AVENUE,BEND,JENNINGS STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,03 BRONX,BRONX,1015128,242035,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83095161425023,-73.88842077390723,"(40.83095161425023, -73.88842077390723)"
28727138,08/21/2014 02:29:00 PM,08/25/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,1746 ANTHONY AVENUE,ANTHONY AVENUE,ITTNER PLACE,PROSPECT PLACE,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2014 12:00:00 PM,05 BRONX,BRONX,1010840,247221,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84519962098992,-73.90389510699694,"(40.84519962098992, -73.90389510699694)"
28730517,08/21/2014 02:27:00 PM,08/25/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,1900 GRAND CONCOURSE,GRAND CONCOURSE,EAST TREMONT AVENUE,ECHO PLACE,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2014 12:00:00 PM,05 BRONX,BRONX,1010285,248814,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8495735879372,-73.90589487025949,"(40.8495735879372, -73.90589487025949)"
28731084,08/21/2014 11:30:00 AM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10460,1468 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,MERRILL STREET,MANSION STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,09 BRONX,BRONX,1020474,244274,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83707670840993,-73.86909066602475,"(40.83707670840993, -73.86909066602475)"
28729619,08/21/2014 08:56:00 AM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1631 OVERING STREET,OVERING STREET,ST RAYMONDS AVENUE,MACLAY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,10 BRONX,BRONX,1026377,246220,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.842391718134664,-73.84774572522664,"(40.842391718134664, -73.84774572522664)"
28726277,08/21/2014 08:51:00 AM,08/25/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,2514 GLEBE AVENUE,GLEBE AVENUE,ST PETERS AVENUE,OVERING STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/25/2014 12:00:00 PM,10 BRONX,BRONX,1026668,245584,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84064469338279,-73.84669802571267,"(40.84064469338279, -73.84669802571267)"
28731358,08/21/2014 08:30:00 AM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10452,1317 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST 168 STREET,HIGH BRIDGE,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,04 BRONX,BRONX,1004424,245615,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84080861179398,-73.92708943306891,"(40.84080861179398, -73.92708943306891)"
28720054,08/20/2014 09:43:00 PM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1051 MORRIS PARK AVENUE,MORRIS PARK AVENUE,HONE AVENUE,LURTING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,11 BRONX,BRONX,1024491,248581,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84888075652176,-73.85454787423885,"(40.84888075652176, -73.85454787423885)"
28720910,08/20/2014 01:44:00 AM,08/21/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1002 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/21/2014 12:00:00 PM,09 BRONX,BRONX,1017977,239578,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82419743692128,-73.87813813139623,"(40.82419743692128, -73.87813813139623)"
28720909,08/20/2014 01:28:00 AM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,09 BRONX,BRONX,1018209,239723,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.824594531459304,-73.8772991398564,"(40.824594531459304, -73.8772991398564)"
28711381,08/19/2014 09:55:00 PM,08/20/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,,,,,WEST 205 STREET,JEROME AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/20/2014 12:00:00 PM,07 BRONX,BRONX,1015201,258547,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.876271846545784,-73.88808075109223,"(40.876271846545784, -73.88808075109223)"
28714310,08/19/2014 07:08:00 PM,08/21/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,3108 WILKINSON AVENUE,WILKINSON AVENUE,WESTCHESTER AVENUE,BRUCKNER BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,,08/21/2014 12:00:00 PM,10 BRONX,BRONX,1031625,249602,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.851647698888875,-73.82875469468735,"(40.851647698888875, -73.82875469468735)"
28714269,08/19/2014 01:17:00 PM,08/20/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10463,3101 INDEPENDENCE AVENUE,INDEPENDENCE AVENUE,WEST 231 STREET,WEST 232 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/20/2014 12:00:00 PM,08 BRONX,BRONX,1007269,261376,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.884060820663485,-73.91675323214506,"(40.884060820663485, -73.91675323214506)"
28713377,08/19/2014 11:04:00 AM,08/20/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,1845 BARNES AVENUE,BARNES AVENUE,MORRIS PARK AVENUE,BARNETT PLACE,,,ADDRESS,BRONX,,N/A,Closed,,08/20/2014 12:00:00 PM,11 BRONX,BRONX,1022153,247929,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84710155685691,-73.86300230666194,"(40.84710155685691, -73.86300230666194)"
28707730,08/18/2014 09:59:00 PM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10453,2017 GRAND CONCOURSE,GRAND CONCOURSE,BUSH STREET,EAST BURNSIDE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,05 BRONX,BRONX,1010762,249610,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85175695148579,-73.90416757771997,"(40.85175695148579, -73.90416757771997)"
28709446,08/18/2014 06:43:00 PM,08/20/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,1531 FIELDING STREET,FIELDING STREET,EASTCHESTER ROAD,WOODHULL AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/20/2014 12:00:00 PM,11 BRONX,BRONX,1027835,253932,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.863551755106805,-73.8424261335932,"(40.863551755106805, -73.8424261335932)"
28706839,08/18/2014 06:39:00 PM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10454,296 EAST 140 STREET,EAST 140 STREET,3 AVENUE,ALEXANDER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,01 BRONX,BRONX,1004991,235019,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81172430676933,-73.92507300320979,"(40.81172430676933, -73.92507300320979)"
28709515,08/18/2014 06:00:00 PM,08/21/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,1800 WARING AVENUE,WARING AVENUE,DELANOY AVENUE,BRUNER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/21/2014 12:00:00 PM,11 BRONX,BRONX,1030121,252904,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86071862772004,-73.83416855960925,"(40.86071862772004, -73.83416855960925)"
28708608,08/18/2014 10:00:00 AM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,3555 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,ROBERTS AVENUE,BRUCKNER EXPWY WB EN BUHRE AVE,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,10 BRONX,BRONX,1031980,248204,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84780869783529,-73.82748144004533,"(40.84780869783529, -73.82748144004533)"
28706838,08/18/2014 02:31:00 AM,08/22/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,,,,,ELDER AVENUE,WATSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/22/2014 12:00:00 PM,09 BRONX,BRONX,1017854,240245,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82602862936386,-73.87857921194824,"(40.82602862936386, -73.87857921194824)"
28704050,08/18/2014 02:29:00 AM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1070 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,09 BRONX,BRONX,1017907,239966,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82526265267834,-73.87838910770287,"(40.82526265267834, -73.87838910770287)"
28705030,08/18/2014 02:24:00 AM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1002 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,09 BRONX,BRONX,1017977,239578,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82419743692128,-73.87813813139623,"(40.82419743692128, -73.87813813139623)"
28707729,08/18/2014 02:15:00 AM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1057 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,09 BRONX,BRONX,1018159,240003,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82536324322324,-73.87747838486375,"(40.82536324322324, -73.87747838486375)"
28708671,08/18/2014 02:12:00 AM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,,,,,BOYNTON AVENUE,WATSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,09 BRONX,BRONX,1018110,240290,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82615116376492,-73.87765398540142,"(40.82615116376492, -73.87765398540142)"
28701429,08/18/2014 12:02:00 AM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10458,,,,,EAST 203 STREET,VALENTINE AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,07 BRONX,BRONX,1016039,257572,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87359279572376,-73.88505516110156,"(40.87359279572376, -73.88505516110156)"
28702457,08/17/2014 02:58:00 PM,08/18/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,323 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,O'BRIEN AVENUE,BOLTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/18/2014 12:00:00 PM,09 BRONX,BRONX,1023951,235180,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81210134838199,-73.85657902136512,"(40.81210134838199, -73.85657902136512)"
28695951,08/16/2014 11:23:00 PM,08/19/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,3238 TENBROECK AVENUE,TENBROECK AVENUE,BURKE AVENUE,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,N/A,Closed,,08/19/2014 12:00:00 PM,11 BRONX,BRONX,1024995,256984,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.871942119033996,-73.85267507435616,"(40.871942119033996, -73.85267507435616)"
28695245,08/16/2014 04:57:00 PM,08/18/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,664 SAGAMORE STREET,SAGAMORE STREET,BIRCHALL AVENUE,AMETHYST STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/18/2014 12:00:00 PM,11 BRONX,BRONX,1020687,248598,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848943933696155,-73.86829741553643,"(40.848943933696155, -73.86829741553643)"
28698009,08/16/2014 08:45:00 AM,08/18/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,2797 WEBB AVENUE,WEBB AVENUE,WEST 195 STREET,WEST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/18/2014 12:00:00 PM,08 BRONX,BRONX,1011592,256882,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87171385464539,-73.90113772867727,"(40.87171385464539, -73.90113772867727)"
28689544,08/15/2014 03:14:00 PM,08/16/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10455,378 EAST 150 STREET,EAST 150 STREET,COURTLANDT AVENUE,MELROSE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/16/2014 12:00:00 PM,01 BRONX,BRONX,1006867,236931,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81696760679129,-73.91828950189434,"(40.81696760679129, -73.91828950189434)"
28693814,08/15/2014 01:43:00 AM,08/15/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,1721 HOBART AVENUE,HOBART AVENUE,ROBERTS AVENUE,BUHRE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/15/2014 12:00:00 PM,10 BRONX,BRONX,1031121,247591,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.846130798064074,-73.83059054529365,"(40.846130798064074, -73.83059054529365)"
28683605,08/14/2014 04:40:00 PM,,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1559 EAST 172 STREET,EAST 172 STREET,BOYNTON AVENUE,WARD AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,09 BRONX,BRONX,1017995,242194,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83137753439885,-73.87805993635152,"(40.83137753439885, -73.87805993635152)"
28685251,08/14/2014 06:40:00 AM,08/14/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,2714 WALLACE AVENUE,WALLACE AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/14/2014 12:00:00 PM,11 BRONX,BRONX,1021746,254799,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86595936769955,-73.86443494830709,"(40.86595936769955, -73.86443494830709)"
28677051,08/13/2014 10:35:00 PM,08/14/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10453,1845 GRAND CONCOURSE,GRAND CONCOURSE,EAST 176 STREET,MT HOPE PLACE,,,ADDRESS,BRONX,,N/A,Closed,,08/14/2014 12:00:00 PM,05 BRONX,BRONX,1009904,248269,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84807883992528,-73.90727410273524,"(40.84807883992528, -73.90727410273524)"
28675062,08/13/2014 08:09:00 PM,08/15/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/15/2014 12:00:00 PM,09 BRONX,BRONX,1018209,239723,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.824594531459304,-73.8772991398564,"(40.824594531459304, -73.8772991398564)"
28679013,08/13/2014 12:59:00 PM,08/14/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,,,,,WEBSTER AVENUE,EAST GUN HILL ROAD,INTERSECTION,BRONX,,N/A,Closed,,08/14/2014 12:00:00 PM,07 BRONX,BRONX,1019758,259418,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87864531280041,-73.87159798076605,"(40.87864531280041, -73.87159798076605)"
28667000,08/12/2014 08:19:00 PM,08/14/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,1947 WESTCHESTER AVENUE,WESTCHESTER AVENUE,HUGH J GRANT CIRCLE,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,,N/A,Closed,,08/14/2014 12:00:00 PM,09 BRONX,BRONX,1023184,242938,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8333982473992,-73.85930481142026,"(40.8333982473992, -73.85930481142026)"
28670481,08/12/2014 11:59:00 AM,08/13/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10451,381 CANAL PLACE,CANAL PLACE,EAST 141 STREET,EAST 144 STREET,,,ADDRESS,BRONX,,N/A,Closed,,08/13/2014 12:00:00 PM,01 BRONX,BRONX,1004687,236290,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81521355440179,-73.92616733464263,"(40.81521355440179, -73.92616733464263)"
28658392,08/11/2014 06:16:00 PM,08/12/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,913 EAST 211 STREET,EAST 211 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/12/2014 12:00:00 PM,12 BRONX,BRONX,1023109,258496,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87610059318739,-73.85948565236771,"(40.87610059318739, -73.85948565236771)"
28664120,08/11/2014 03:15:00 PM,08/12/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10465,,,,,WILCOX AVENUE,PHILIP AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/12/2014 12:00:00 PM,10 BRONX,BRONX,1034805,242064,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83094049772706,-73.81731687945398,"(40.83094049772706, -73.81731687945398)"
28664250,08/11/2014 12:53:00 PM,08/14/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10475,4012 BOSTON ROAD,BOSTON ROAD,BIVONA STREET,SECOR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,08/14/2014 12:00:00 PM,12 BRONX,BRONX,1030496,261560,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88447469149929,-73.83275312774953,"(40.88447469149929, -73.83275312774953)"
28659441,08/11/2014 12:36:00 PM,08/12/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10463,,,,,WEST 238 STREET,CANNON PLACE,INTERSECTION,BRONX,,N/A,Closed,,08/12/2014 12:00:00 PM,08 BRONX,BRONX,1012656,260766,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88237086676778,-73.89727408815138,"(40.88237086676778, -73.89727408815138)"
28662309,08/11/2014 11:32:00 AM,08/13/2014 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,,,,,VIRGINIA AVENUE,NEWBOLD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,08/13/2014 12:00:00 PM,09 BRONX,BRONX,1022659,242443,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83204191537169,-73.86120482679102,"(40.83204191537169, -73.86120482679102)"
